Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
74640.09922,0.25711687,0.537960004,0.058508902,1.81608779,0.851354265,0.11372946,1.080459869,-0.883777789,-0.495969046,1.310543825,-1.127827221,0.668407961,0.239477462,0.170497235,0.680265379,-0.75090555,0.079993381,0.350785176,0.885803138,0.488691953,0.414698529,-0.488196997,-0.662130845,1.983386235,1.819223183,-0.492446074,-0.77965628,0.217997411,3575.785706
104983.7504,-0.395516452,0.777049795,0.686848513,0.97052382,0.02862056,1.301052433,-0.114844019,0.9871222,-0.840110079,-0.229402603,-0.105391925,-0.933722253,1.459493603,0.053988418,0.281179562,0.956440348,0.379482057,-0.410708659,0.42423426,-0.430156636,-0.409960504,-0.816403986,0.638517861,-1.325509912,-0.649391694,-0.300803312,-2.09210723,-1.008055477,3243.546145
140911.7348,-0.160937377,0.549576345,-0.008817046,-1.730873104,-0.084908832,-0.890843342,-1.753107047,-0.650584842,0.003414751,0.524888779,1.298738504,0.970900732,-1.407144026,-0.994106233,-1.491936146,0.205686375,0.536743623,-0.435222233,-0.614772865,0.961421685,0.633361315,-0.218035878,-1.203132602,0.568480225,-0.128041706,0.135718591,-0.698195533,-0.707293381,4986.192262
163967.4208,-0.166060908,-0.926046619,-0.108497889,0.700242953,0.079482452,1.051593041,-1.107104455,0.179845419,0.583800376,0.505501811,-0.572768425,0.721466274,-0.002083797,-2.888271205,1.224627087,-0.007042799,-0.82901692,0.763591101,0.611143655,-1.412668418,-0.531556937,-1.055387017,-1.835711274,-0.366231539,1.934705998,0.407876782,-2.330654764,0.850647668,3180.065694
20665.8857,0.226288269,-1.612227307,-0.302324242,-1.44119576,-1.524290533,0.781073268,-1.629592986,0.793657942,-0.186372394,0.357925729,-2.100918861,-0.075144167,-0.848098699,-0.406723083,1.287982474,-0.92283019,-0.735803915,-0.863951221,0.381538563,1.7691167,0.843372622,-0.74222952,-0.757992223,0.676598017,-0.214910355,0.009038187,1.761688931,2.020049107,1054.754715
26960.02107,-0.39863839,-0.954497262,-0.730741403,0.088873006,2.055092609,-0.407460138,0.852246489,1.570494635,-1.07057808,0.127802697,-0.197953127,-0.650713537,-0.283941811,-0.001550506,-0.640493435,-1.110223387,-1.762832484,-0.045026823,0.083122466,-0.485651176,-0.013471822,0.889916333,-2.273496259,0.587731652,0.633611541,-0.255841137,0.174817769,1.513009266,2212.026733
133275.5159,-0.356745026,1.843413758,-0.309092509,-0.137077821,-0.724001797,2.643571583,1.246694737,0.283032205,0.024642098,0.037660233,-0.32688078,0.396838666,0.075187088,2.060558617,2.300410085,-0.160904908,-1.219114611,0.316979418,-0.832293883,-1.108164531,0.078896097,-2.409888167,0.61848838,0.792934853,0.087578219,0.329979461,0.496164906,-0.811257119,3113.530037
12794.91582,0.556121799,1.363435491,0.803813051,0.200134419,-0.532580302,-0.20284622,-2.169877687,-1.349463571,0.089956148,-0.269186132,-0.550948114,1.514517563,1.22705006,-1.193059955,1.075433063,0.900176987,0.117721217,0.888662754,-2.209151619,-0.205287091,0.023138723,-0.077372391,-0.207477523,0.97039339,0.395935676,-1.007813899,0.044267973,0.368600829,4866.939713
143846.0883,-0.789258329,0.145861852,-1.994961572,0.054350578,0.057474003,-1.032629069,-1.125419008,0.198558363,-1.569960338,-0.406492877,0.618686548,0.307620755,0.747165224,-0.236354737,0.236961416,-2.094120628,0.88460679,0.223955278,0.653283173,-0.745473492,0.240471249,-1.032869229,-0.69504366,-0.597709514,-0.060288991,-0.140927914,-1.037017569,1.526186317,2638.859654
29466.56857,-0.289136856,1.045571168,0.070972416,0.741963017,0.968623156,-0.67641302,0.155036624,-0.352172984,0.164697827,0.950502755,1.780829213,1.046920128,-1.685310939,-1.802408907,-0.92562085,-0.624789547,1.811504813,-0.662713772,0.143339168,0.04957852,-0.747078079,0.191506939,-0.236768603,-0.550721196,0.772094789,1.614976819,1.412834057,-0.758085327,1377.165779
159299.8678,0.773140856,1.330881328,0.261623056,1.060446814,-0.668401968,1.509771312,-0.130345146,-1.526551862,0.30555432,-0.634605035,-1.245766059,-0.454244275,2.11785595,-1.04397284,0.91300022,1.198641372,0.511415501,0.723610587,-0.194331545,0.23957654,-0.134768579,0.970941331,0.331843863,1.21737357,0.520968166,-1.615366451,-0.764991949,1.044513986,2916.370831
153310.3619,0.617640846,-0.317846907,-2.037075935,0.403119327,-0.458619277,0.100095443,-1.28844738,-1.758599,0.17554583,-0.798545316,-0.133579841,-0.937228049,0.087186404,-1.120822366,0.828454516,-0.221113095,-0.199528673,0.779234034,0.206724047,0.240924997,-1.105353318,0.192234764,-0.796170705,0.924161824,0.655601428,-1.363372625,-0.186771914,0.629749878,1928.602365
34503.62956,1.27373362,-0.137271817,-1.897376982,-1.810131325,-0.626524183,0.360778425,-0.677566213,-1.519179983,-0.705210736,-0.206567168,-1.864331528,1.435181549,1.224584438,0.063956787,0.607131101,-0.687937387,1.017501229,0.992688539,-0.965497986,1.482022494,1.957063641,1.981691806,-1.298126885,-0.405410008,-1.117141327,0.567941743,-0.73698618,-1.217120402,837.6178042
5942.336449,0.102347683,0.051360859,0.362013912,0.278723035,-0.77322497,0.286941261,-0.149877967,0.929482507,-0.840908798,0.323245763,0.323800128,1.552561815,-1.623045893,-0.062656956,0.556820841,-0.886042454,1.397226423,-0.790066325,0.452033345,-0.462096019,0.697102856,0.016890716,-0.529937769,0.740590868,-0.685206198,-0.619555675,0.251836751,0.59678278,3895.733829
170534.0626,-1.222873537,-0.893120274,-1.196660469,1.489045174,-0.545169199,-1.058385403,1.764686934,-0.261027253,0.494955518,-0.263321903,1.222500915,-0.033686527,-0.306780393,0.863100226,-0.08589325,-0.192111053,0.200651804,-0.18753412,1.531323745,-1.261454834,-0.629905255,-1.743848117,0.830852324,1.802164808,-1.661243163,-0.699238217,-0.297610962,0.670740946,984.0712712
31692.2993,-0.426868794,0.878673548,1.323263807,-0.431942202,0.042134082,0.488044079,-1.319145045,-1.524015242,-0.598924397,0.648636335,-0.096628907,0.19756599,-0.560448151,-1.036575916,1.298811325,-1.6988492,0.567055517,0.270974539,-0.687933867,-0.265769586,-0.269718532,-0.2729754,0.051626377,0.213903868,-1.001437077,-1.60546509,1.744639173,0.150870213,4905.608421
21088.20698,-1.072531834,-0.808936891,0.952011094,-0.086413507,-1.061262633,0.095620446,0.289842264,0.532595109,0.884100837,0.607514327,0.401625505,-1.643740716,0.302685349,0.417190464,-0.853736535,0.80093664,-0.710760104,0.135544592,-0.220194627,1.272487447,0.421379811,-0.124975786,0.003803076,0.957727654,1.217748486,1.711937196,0.548878844,-0.420938886,849.4724145
25449.21738,3.577842586,-2.569106748,2.423281111,-3.269969373,4.461739309,-3.776540258,3.553737858,-1.607074476,3.295687737,-1.33702099,0.505925321,-1.220001386,2.562825436,-0.756305259,1.691347103,-2.899049741,2.002768933,-1.626231992,1.077574343,-2.959987725,2.293767871,-3.444030548,0.80097732,-2.082797351,3.224010273,-4.561076724,1.260867183,-0.829485783,3767.598022
122354.9414,0.019000331,0.424486244,-0.932591657,0.069652665,-0.559025493,-0.723339082,-0.818474217,0.383613954,-0.663896914,0.732123607,0.204549396,-0.030887636,-0.300904019,0.568441006,1.722128606,-0.454189558,0.096749895,0.032724492,1.163508768,0.470978504,-0.84274259,-0.626190032,-0.797002804,1.378709746,-0.534733248,-0.385383328,0.359020153,-1.144261431,4640.982308
954.221839,0.620548216,0.128551,-0.699146578,-0.342308639,0.390253269,0.835565398,1.315766508,-1.929684596,-0.225713648,-0.022603089,0.362655622,-0.984272375,-0.533909101,-1.118631428,0.03047885,-0.051644155,1.188145735,0.421684468,0.144867665,0.493951872,-0.278391171,-1.133815595,0.23215595,-0.5693837,-1.747453085,-1.03885979,-0.184584663,0.644628246,4013.398921
167600.4225,-1.495053871,-0.86764109,-0.105118505,0.473627388,-0.191532824,-1.770243188,-0.260735165,-0.348013086,1.621108558,-1.700993552,-0.529298238,0.962965529,0.751375987,-0.50712306,0.090042838,-0.817185467,-0.604012275,1.792922591,0.641930535,1.840217135,-0.725268978,0.955096379,-0.107559132,-0.710081119,1.444420388,-0.864391071,0.534778546,1.074247234,1710.184485
89867.75406,-0.259028645,0.90512196,-0.710127958,0.259389309,0.653634261,0.509378116,-0.069589823,1.064568678,-0.870223242,0.374977938,1.06240151,0.169693792,-0.197535226,0.302449714,-1.947883513,0.189847836,0.602477209,-0.50919524,0.006868255,-0.10212844,0.211817079,1.235121822,-1.894473069,-0.57287209,-0.657432158,0.810345016,-0.806067559,-1.422006525,4804.639814
56191.67805,1.190727256,-0.771819078,-0.477381731,-0.281385107,-1.002046724,-1.341445158,0.672257284,0.91982751,0.04795405,-0.493462816,0.009291753,1.846626501,-0.889746102,0.284889893,0.478089997,-0.976375271,-0.51571707,-1.885200052,1.157096385,-0.03014427,-1.290364485,0.120756806,-0.872929677,0.816072843,1.013675741,-0.668070652,-0.688717666,-1.20130335,4262.884559
102369.2375,-2.655176048,0.740340818,-0.615133678,0.362476459,0.851402092,0.947616938,-0.782543705,-0.658768826,2.357376365,-0.669121081,-1.561806861,0.35555063,-1.53694796,-0.992313266,-1.252589012,1.886614646,-0.29554124,-0.839880897,-0.25658793,-1.214459281,0.951960364,-1.328096262,-1.170017651,-3.471429892,0.376574015,-0.870517106,0.112550715,0.933232448,3454.728999
46407.54254,-0.553319899,-2.870215477,-0.877149401,-1.972937527,0.221209179,-0.791164657,-2.98713358,-4.946438783,0.150096761,-1.5637208,2.101240522,-3.26734768,1.459028132,-3.775827764,1.895632687,-4.101504257,2.031920656,-2.327981617,3.83185349,-3.677411232,0.945907976,-0.279681201,0.367520769,-3.732042114,5.113456313,-0.95147957,0.343383084,0.569001569,1607.539208
26955.85311,-0.060864087,-0.751179425,-1.279919733,-1.445609972,-0.319360008,-0.601968679,-2.320737374,-1.003757892,0.682623236,0.367102267,1.317278227,1.073087345,0.401192216,-0.384841882,0.168395192,0.277983065,-1.026640735,1.148733483,-0.467103407,-1.959390226,0.390522898,-1.833341165,-0.936288632,1.191958856,0.087968821,-0.327118197,0.164655155,1.396596892,3537.277603
24351.70608,0.009144346,0.357304542,-1.7920451,0.166088133,-0.381910222,1.00860295,-0.657233318,0.501033344,-0.370323369,0.478872164,-0.838387491,0.39208453,-0.914959068,-0.174313705,0.326274671,-0.194945208,1.309472896,1.100597607,0.831349267,1.227720877,-0.998029837,-0.148222878,-0.084889819,-1.720102551,-0.642757303,-0.376132381,-0.238912842,0.066915724,1056.947926
93777.88317,0.873589416,-1.788496505,1.065227083,1.026579847,-0.62599293,1.385903321,-1.007089364,-1.405159922,0.480562107,0.372131391,-1.391996337,-0.252685688,0.629413585,-0.029890474,0.502900405,1.032963947,0.505424093,0.140828427,-1.857992042,-0.21915602,-0.709572293,0.192292978,0.572092778,1.459731875,-0.613360813,0.252060343,-0.186869597,-0.538037243,3295.568005
139691.0618,-2.022314933,0.71010924,0.207598261,-0.073611116,-2.456747057,-1.580251937,-2.659351357,1.975027354,1.083609654,0.269669357,0.179274604,1.289756528,-0.772304025,0.283299418,0.03859194,1.115902053,-0.057983947,-1.518448944,0.107042382,-0.150605919,-0.683959502,0.203302944,0.619926332,0.011141563,-0.639764527,-1.40041956,1.055218851,-1.3723746,897.6006954
52573.05958,0.501448332,-0.239594508,-0.128412147,1.859967006,0.514588991,1.580134095,0.80443911,-0.798439047,0.555376817,0.987308899,-0.933213408,0.449228435,1.819573047,1.313068516,-0.980917443,1.45719576,-1.333157311,0.30419292,1.474056052,1.43342242,1.19395626,-0.77753904,-0.205727591,-0.189413671,0.193207423,-0.439005951,-0.281019647,-0.117874065,3247.89514
31942.84991,-0.42149822,0.30444912,-1.220570104,1.516233323,-0.00329592,0.965922008,-0.772667142,0.816698518,0.343135051,-1.358271197,0.235199829,1.089664865,0.033458771,0.015686714,0.147699325,1.861805784,-0.510436052,1.375866173,-0.577530094,-1.098145478,-0.024027858,-0.39666216,-0.083033603,0.6902368,-0.163320807,1.106964766,-1.284430374,-0.817400897,2442.989668
166861.2153,0.21493883,-0.512965318,-0.486432766,-0.132299444,1.52378741,-0.843544962,1.388582269,-0.334852272,0.543499103,-0.028924884,0.800498242,0.635396932,0.414541814,0.293269314,-0.583357972,1.312408622,-1.266340506,1.257059957,2.290883924,1.213316409,-0.894349913,1.058484544,0.330065001,0.44388023,0.069746849,0.452531436,1.085926696,-0.156742076,2996.911279
149675.238,1.042491617,0.76997736,1.87200568,-0.343201237,-0.475671348,1.106329105,0.628140013,-0.15810149,-0.825584843,-0.131038407,2.182507024,0.547215938,-1.296375919,-0.438587206,0.062685397,-1.449856565,0.087331058,-1.189011282,0.036063391,0.855460009,1.045896715,0.335238687,-0.179624,0.406477477,-0.074875938,-0.109769504,1.590904905,0.751130848,1145.148437
28942.4602,1.080958031,-3.70785106,4.028042714,-0.827956666,2.812763134,-1.794767255,1.363326945,-1.482582498,-1.145013548,-3.072572274,1.474972318,-1.297526623,2.444277207,-2.392557602,4.386528959,-2.54800393,1.023750912,-2.452246045,4.143675528,-1.8291959,2.75810641,-1.199898723,1.837110544,-1.55241223,3.23712351,-3.67612726,1.246587238,-4.775947463,9072.923816
88859.71096,-0.291952671,-0.124132389,1.280540762,-1.912706517,-2.192130056,-0.270203319,0.149286563,-0.005336471,-0.703620063,-0.71087193,-0.901600746,0.564402988,1.623396562,-0.371712903,1.311158886,1.861315597,2.66318235,0.545817175,0.030161573,-0.25325491,-0.24141441,1.568778604,1.578106808,-0.360891419,-1.012094886,-0.698604836,-0.698488796,-0.987830681,2502.296872
50324.39543,0.314512896,2.734422159,2.347996928,-0.110931936,-0.620363723,-0.594516053,-1.84490524,0.573966959,-0.168114896,-0.222412778,0.564277388,-1.089593098,-0.782017637,-0.225146527,1.157814842,1.166548591,0.347906116,-0.303661524,0.230009524,-1.819307929,1.491919646,1.027421535,-0.597808386,0.549230797,0.039936397,0.015807544,-0.287893006,0.541407569,2966.197937
107705.9163,2.539162716,1.048019744,0.203822728,0.981547377,1.619612155,0.216861037,-0.030958251,1.223170951,0.213630424,0.195410285,-1.034954865,-0.134268103,0.361676585,-2.30269699,0.623548857,0.395309462,-0.427755687,0.339514484,-0.49093745,1.960691272,0.335037125,2.017907964,-1.084191391,-2.309183731,-0.812727957,-2.144802703,-0.663304322,1.214797057,1677.059971
135678.4061,-0.367825724,0.041980064,0.126094828,1.032600404,-0.310724265,-2.208106552,0.158255981,0.607566864,-0.376552651,0.897888539,0.873158549,0.340600019,0.453537834,-2.525718634,0.879592588,0.126449023,-0.449576038,-0.498362392,0.782870244,-0.986786046,0.192282674,-0.065547607,-0.369585529,1.411050901,-0.279873086,0.359183049,-0.592926533,-0.092398439,4708.518241
143205.8416,-0.493432482,-0.855928918,-0.271040462,1.551262855,-0.361422839,-0.552645773,0.234652005,-0.080415774,1.008520825,-0.495866178,-0.259250443,0.725151399,0.096433719,-0.316650029,0.88859888,0.771438992,-0.973446741,0.150136116,-0.399111852,-1.18029294,-0.179210475,-1.368704544,0.548708268,0.579643229,-1.328314951,0.004093008,0.361442037,-0.066387618,3034.627931
36692.19833,0.743711284,-1.369871057,-1.300192842,2.275761298,-2.28280249,0.169729284,-0.149036667,-1.434364967,0.073962964,-1.229869378,1.129324438,-0.448920828,-0.700831679,-1.187912809,-0.454820316,0.589056947,-0.919180139,-0.805371827,2.687534366,-0.943850705,-2.419745247,-0.85844994,-0.041169477,-1.526270997,0.45479517,0.316540327,0.743815699,-0.720639672,1058.967857
78808.89327,-0.256630183,0.977180001,0.647162697,-1.355057956,2.374141743,1.034920927,0.000699118,0.179036797,0.34361859,1.660136953,0.932879084,-0.252380043,-0.354107641,0.529693133,-0.781712521,-0.296017227,0.632961752,-2.240049899,-1.014418877,0.779566727,2.333244404,0.756053322,0.325707358,-0.290575103,-0.996391689,-0.973242313,-0.146086822,1.109929596,1866.239969
103448.1861,-0.920390805,0.734501065,1.843715798,0.492686484,-0.290692308,-0.148551405,-0.582800601,1.620533445,-1.207395832,-0.480131868,0.950145471,0.276569153,0.383971553,0.251305641,0.799499254,-0.514641549,-1.131026391,0.265056045,-0.649331312,2.678109874,-1.172591609,-0.738802869,0.676966387,0.100520095,0.937560122,0.043779763,0.846997088,0.268533986,3783.894105
90677.91139,1.158186653,1.209381971,-0.465664771,1.200411548,1.204635073,-0.119850919,-0.157213893,1.34131192,-0.622870496,1.121853189,0.75332576,-1.076660508,-0.828193981,0.050535816,-1.327918072,1.681092315,2.414790999,1.807876159,-0.352013075,0.528068368,-0.336897826,0.728684797,-0.650016669,-1.540247632,1.319644494,1.67746293,0.424966116,0.356002629,4022.265884
118235.467,-0.018550805,1.762937472,-0.622237165,-1.097345869,-0.186905123,0.823104976,-1.177528365,-0.40038136,-1.748546985,0.72254008,1.376803493,-1.028674333,0.976383953,-1.282498621,0.745801251,0.68203445,1.769862421,1.225132348,-0.439588711,-1.183406188,0.515042673,0.13977697,0.037861915,-0.368795937,1.249780701,0.681339503,1.015228092,-0.479336861,3339.135197
103872.674,0.903532491,1.268389522,-0.019442141,0.457676454,-0.815499073,0.771638149,1.270125547,0.806593248,2.309722755,-2.035240241,-0.369521617,-0.917159805,1.149419728,1.166302747,0.088646697,-1.106308181,0.702406569,-0.255251942,0.347530376,1.28732439,-1.448056372,-0.947492135,-0.743134265,-1.579615507,0.454183167,0.497485257,-1.103023455,0.624071415,2984.662533
61942.87789,1.043860611,0.828765978,0.613841341,-2.170865828,0.52831661,0.046915435,-1.753469416,0.585503461,0.753304269,-0.086138445,0.048385118,0.773083189,-0.749179241,-0.040088513,-1.899176388,0.778109186,0.982573464,-0.526755433,-0.888147896,2.33416358,-1.652918698,0.015019227,0.628625233,0.803365049,-0.083384275,-1.117074142,0.191539299,0.315725267,2325.582578
10036.84818,-1.418750459,-1.130428053,-0.237391961,-0.844136914,-0.446683471,0.760251095,-0.229879571,0.51029639,-0.165723053,-0.525805387,0.401343627,-0.16396088,0.499637101,0.463972283,-1.191290139,1.454810645,0.247077378,1.432342031,-0.733787974,0.732649361,0.255273387,-0.028083866,-0.395828781,-0.592266531,-2.391274431,-1.623555238,-0.389401543,0.414647985,1946.763128
48545.48327,1.706604954,-0.534662742,1.91231764,1.153245186,-0.458109903,0.973557448,1.646397243,0.886517413,-0.649191325,-1.093628946,0.648924211,0.575468667,-0.990692389,0.762198401,-1.038801828,0.170298362,1.038388756,-2.276991208,-1.377700773,0.250452408,-0.161364373,-0.761407543,0.026681057,-1.135460894,1.513597975,-0.01653575,-2.085815859,0.491542121,4414.691168
52637.25931,-0.943056808,0.092478872,0.884990467,-0.282221189,-0.810505847,0.016053419,-2.078376655,-0.047264653,-0.850556459,-0.230056436,0.532859893,-0.261399925,-1.435618828,-0.793281894,1.45561869,-0.649265578,-0.448380219,1.243852933,-0.105530052,-0.713753856,-0.535613338,-0.284683036,-1.089080116,0.709641291,-1.002471932,0.20677478,0.000445494,0.031044898,3525.990589
81598.73907,1.217070797,0.317767032,1.570032281,1.122677685,-0.306716399,-0.090227664,0.100817422,-0.872630627,0.408512348,1.811980124,1.085866342,1.397414703,0.708089122,-1.599136486,-0.926713102,-0.840281431,-1.163189461,1.050110596,0.7589386,0.265886298,0.782182608,0.980853449,0.338993685,-0.422633561,-1.536523615,0.707636424,-0.617609182,1.071411302,356.1034103
15291.50435,-0.801827843,0.988202611,0.012146509,1.541370997,1.395731936,0.40203448,0.500477519,-0.057904907,0.932996643,0.995752237,1.10772045,-0.019935395,-1.172603257,-0.208960487,0.304126171,-1.937362316,0.317471935,0.667460782,-0.886220344,0.903922751,0.030190787,1.602253226,-0.423776411,0.820555419,1.520339237,-2.035530843,2.028628924,0.537178428,2964.608062
167229.1812,1.427713791,-2.570362334,0.251492615,-2.590702803,1.378818248,-2.112116252,1.21075647,2.027011357,0.062711597,-2.286261978,2.174259626,-3.015243825,1.787297563,-3.099339329,4.908788854,-1.667762565,3.799457119,-2.819388557,3.131124755,-1.793233243,0.241609321,-0.442433518,1.297349228,-1.985179085,2.849128974,-1.109109898,2.343971193,-2.357507258,9349.771686
103317.1163,-0.775336106,0.007306373,-0.407915353,0.53549181,-0.38806919,-0.817001439,0.098745778,0.632941634,0.240022738,0.564701063,0.807293125,1.126117026,0.462626335,2.288682069,-1.34055318,-0.304223881,-0.360473404,-1.316748847,-0.779151652,0.228982425,0.106787193,0.365125412,0.047961446,-0.749031471,-1.185462354,-1.017323908,-0.045700231,0.6178748,4606.616254
157130.5655,-0.432609281,0.872447158,0.581314134,-2.452264601,-0.350789245,0.16519438,0.527764761,-1.762866929,-0.008278075,1.249201767,-0.291489979,-1.552727068,0.563345463,-0.563649027,-0.210370159,-0.843260604,0.057013136,1.194674144,-1.240060292,-0.045970008,1.182453827,-1.441482062,0.224625785,-0.952178807,-0.151555455,0.153831916,-0.916884692,0.926605508,3048.877428
167544.2237,0.339820964,0.257207491,-0.669202728,0.312458481,2.374329403,0.082054871,-0.089221176,0.61866196,1.323874804,-0.316097868,-1.155568048,1.533978121,-0.621818301,-0.728731681,-0.483811132,-1.076690169,1.161933813,1.012546001,0.480146136,-0.361811339,-1.640266639,0.482524049,-0.200749164,-2.558368383,0.541056763,0.641186662,-0.132087006,-0.609567829,2010.034112
138619.6383,-0.365539297,-0.414531805,-0.446773512,-1.020383247,-0.413451239,-1.632218079,-0.937355682,-1.042484874,-0.833558987,-0.024176977,0.520664421,-0.188896688,0.081276843,-0.391564806,0.030311657,-0.36883023,-0.56814233,0.252936814,-0.18147833,-1.063402007,-0.76343134,-0.878482837,-1.243323928,-0.598425935,1.70152107,1.749224203,1.430155637,-1.235343817,4315.12116
53863.67395,0.477754099,1.382004604,0.55173701,-0.055484958,1.055330997,-0.400372873,-0.361890971,-0.226245219,-3.480808829,-0.04976651,-0.156730398,-0.600973963,-0.58656408,-0.706756757,-1.737729755,-1.365462022,-0.628484864,0.524264678,-0.204935038,-0.475705264,-0.767054507,-1.416497635,2.187649875,1.052528941,1.813343952,0.284868643,0.433489717,-0.052828005,4014.251863
12882.35123,0.649086733,0.080198713,1.204922922,-0.269094438,-0.828583771,0.280964321,-1.669779172,1.277926829,-0.689540321,-0.57100472,0.84707901,0.553073276,1.583465025,-0.015193129,-0.09437175,0.401771283,-1.830768448,-0.063446064,0.772021562,-0.873409634,0.872919187,-1.412535763,-0.96148837,0.228576528,-1.108257462,-1.018249644,0.333727864,1.164665209,4430.581083
46889.11269,0.076894949,0.165022798,0.853974711,0.114861468,0.127365479,-0.427407942,-0.940413775,1.129069438,0.857445932,2.472279462,0.254173892,2.328619008,1.726833842,1.207809308,-0.140042852,-0.527776864,0.881284781,-0.966312386,1.076146313,0.183300212,0.003084127,1.075175936,0.041379053,0.863596659,-1.668451552,-0.690386626,0.132020923,-0.460076254,423.7423251
168147.6707,0.477597791,-1.501902126,2.354626794,-2.036985921,3.694210384,-2.749076448,1.590316471,-3.882661624,0.661511915,-2.645578215,1.201531601,-3.466755801,4.031028714,-2.040997901,1.932885229,-3.665005358,2.08450443,-3.340239851,2.487521204,-2.249332227,3.042531043,-3.471480797,0.769734681,-1.272681978,3.297797912,-4.330375315,0.745839506,-4.437196985,7463.501019
20022.17349,0.526448161,0.015143278,1.357880788,-0.486714496,0.207503485,1.782163619,-0.544922235,0.71339959,-1.350248412,-0.179011967,-0.687543451,-0.603323565,0.225342754,1.168217722,0.078429399,0.354778482,0.65636087,0.659380586,-0.306881149,0.291861762,1.203112646,0.53806172,-1.269395207,0.033327926,0.18569259,0.099605757,-0.559742474,-0.097336819,4237.092265
